5,6.8834,5.6048,4.272,0.1163,-0.012877,-0.178,-0.88268,0.026289,-0.21486
7,3.4746,6.8434,6.6437,-0.10478,-0.004127,0.060849,0.29477,-0.58426,-0.67051
4,0.5326,11.707,-0.53835,0.44184,1.0889,2.5804,-0.23669,-1.6607,-0.22409
1,9.7791,4.5092,-0.22023,-0.27482,-0.5794,2.253,0.010025,0.026018,-1.4614
2,-3.8995,1.4202,1.4575,-0.22495,-0.15861,-1.4212,0.40561,-1.0697,-0.30751
2,-7.0894,27.443,1.4313,-2.1392,-0.7969,-6.1248,0.31893,-0.71729,-0.65242
0,8.2181,2.1993,0.31948,-0.20651,0.59662,-2.1819,-0.25631,0.10003,-1.237
5,2.5641,1.1802,9.6664,0.013945,-0.023805,-0.063131,-0.28547,-0.18709,-0.22987
2,2.5055,14.108,-0.44953,-0.2826,-0.82692,0.61215,-0.64921,-0.58096,-0.33002
0,3.477,8.3964,-0.40583,0.033145,0.093291,-0.18395,-0.44813,-0.56521,-0.44294
7,2.5611,10.436,-0.085987,-0.3525,0.17815,0.53244,0.46531,-0.81508,-0.074264
6,-2.0669,8.4447,5.1353,-0.011201,-0.09253,-0.16106,-0.46563,-0.5746,-0.66318
3,2.7417,4.1217,7.9534,-0.70432,-0.50339,1.3935,0.59717,-0.45858,-0.016218
5,2.7314,1.0925,9.7689,0.05651,0.15547,-0.069773,-0.27681,-0.19034,-0.23378
5,2.7457,0.8877,9.4052,0.061581,0.07015,-0.096876,-0.28494,-0.15369,-0.23625
1,2.7217,6.3515,5.7451,0.036854,0.44645,-0.53893,-0.18198,-0.83507,-0.62461
7,4.3417,6.7374,5.8242,0.10534,0.29007,-0.18,0.26412,-0.63716,-0.63383
0,5.2494,5.1906,4.9848,-0.09165,-0.042534,0.048123,-0.43944,-0.82886,-0.64735
9,7.438,4.7295,1.7218,-0.60046,-0.26232,-0.67015,-0.22573,-0.89746,-0.42914
2,1.7152,-2.1836,1.2021,-0.81333,-2.132,0.49928,0.34946,-0.71741,-0.43984
3,5.0383,7.8889,4.1952,-0.28241,0.10531,-0.021764,0.2141,-0.39687,-0.080443
5,3.6986,7.3511,5.0313,-0.020624,-0.053622,0.18008,-0.80518,-0.48989,-0.2718
6,1.483,2.0988,9.3585,0.018827,-0.008351,0.14812,-0.45526,0.031176,-0.63219
9,7.4241,44.96,0.23886,0.40292,-3.1763,-3.5501,0.20038,-0.7701,-0.29223
1,12.669,3.211,3.629,-0.38563,0.34865,-0.39521,-0.60547,-0.53094,0.12431
3,3.7916,5.6793,4.9138,-0.078317,0.77129,-0.67485,0.48085,-0.27139,0.024983
4,-1.4432,13.29,0.89393,1.6576,1.7794,-3.08,-0.14994,-1.1822,-0.055768
8,6.9233,2.8874,1.2764,0.27676,0.20881,0.010479,-0.62805,-0.045713,0.47969
4,3.1525,9.0333,-2.0776,0.051,0.15421,0.24191,-0.26704,-1.3878,-0.002624
8,27.324,7.8624,0.13753,2.1423,-0.054136,2.1398,-0.44301,0.045537,0.11521
2,-0.20575,31.223,-22.97,-3.5253,-5.7006,-0.49734,0.12366,-0.47219,-0.23999
7,4.259,9.6148,0.3673,0.16591,0.10926,0.18268,0.44234,-0.82738,-0.070307
8,7.6987,3.8832,2.4128,1.2805,0.23639,-0.53117,-0.59417,-0.14988,0.48887
7,8.2815,8.8249,7.168,0.26632,0.70587,-0.30244,0.367,-0.62781,-0.58871
1,8.9383,4.7888,1.7957,1.0267,0.030442,0.50945,-0.057375,-0.24525,-1.1267
5,-1.7865,7.3653,6.6856,-0.08252,-0.00518,-0.035292,0.35143,-0.67182,0.006389
2,3.3907,40.051,-3.4298,-0.19515,-1.8593,-1.8233,0.16049,-0.63257,-0.49971
0,5.6856,5.5016,5.0027,-0.1243,0.001403,-0.46913,-0.41587,-0.81607,-0.77668
1,2.1565,9.1792,1.579,0.077286,0.033443,-0.35161,-0.25459,-0.31837,-0.56514
4,-0.80165,8.8364,4.022,0.55813,1.1904,-1.888,-0.097975,-0.88895,-0.64354
1,1.909,10.038,1.4183,0.034134,0.15198,-0.34537,-0.27383,-0.50248,-0.46901
7,0.66509,3.9241,8.0853,-0.27874,0.077091,-0.27051,0.43424,-0.26818,-0.73615
4,3.0052,5.6306,4.5507,0.3711,0.40587,0.071157,-0.23447,-0.79868,-0.71649
9,17.983,0.17666,2.0795,-1.4789,1.4467,-2.7961,-0.41828,0.13686,-0.68448
8,9.4352,3.2239,1.2309,0.14797,0.10262,-0.10368,-0.65082,-0.013297,0.43381
3,-0.92664,9.5241,-1.2552,-0.01436,-0.99964,-1.4663,1.1359,0.44212,0.76954
3,6.4359,5.3534,4.1609,0.10046,-0.066552,-0.24066,0.1707,-0.38662,-0.16518
2,-8.9127,-0.96807,1.6109,-0.90953,1.0036,-0.24586,0.21864,-0.83495,-0.22115
9,-2.4523,4.8941,4.2384,-0.37292,1.8819,-1.9357,0.20579,-0.60541,-0.84684
5,-0.20323,6.0919,8.4223,-0.036753,0.00526,0.084092,-0.18853,-0.40734,-0.29234
7,-1.1923,3.7504,9.7086,0.1542,-0.61854,1.154,0.45469,-0.18816,-0.82765
3,7.2629,6.7327,2.0183,-0.3072,0.19974,-1.2245,-0.10697,-0.90785,-0.57834
0,1.1951,8.0073,5.3794,0.17524,0.22146,-0.6118,-0.038482,-0.2615,-0.64149
9,9.4206,12.637,7.008,-2.8737,-0.83594,0.32074,-0.44752,0.36226,-0.61445
2,4.7626,-5.7035,0.28381,-0.6313,0.2305,1.0212,0.27522,-0.75465,-0.40304
7,-10.732,5.6401,5.5922,-1.8154,0.38541,0.44933,0.51355,-0.053724,-0.77353
2,5.0147,-4.6457,-0.31788,-0.13702,-0.47657,2.8859,0.20797,-0.64117,-0.45422
0,4.4258,7.7071,5.555,-0.028102,-0.71286,0.14749,-0.30356,-0.98527,-0.57971
4,2.0699,6.2025,6.098,0.33437,0.58117,-0.14817,-0.1943,-0.97179,-0.64523
3,6.4523,6.0321,-2.1628,-0.31218,0.45134,-0.27351,0.60238,-0.59553,0.53175
1,2.3558,9.7045,0.62182,-0.52081,0.4547,-0.010885,-0.21022,-0.51312,-0.48035
9,13.596,4.1766,-0.027148,-0.34343,-3.4019,-6.3084,0.79536,-0.60153,-0.11262
5,6.8147,3.7766,5.2279,-0.18555,-0.14671,-0.074433,-0.89835,-0.018927,-0.12066
5,-2.7716,7.2388,6.2998,0.1852,0.098515,-0.044257,0.33506,-0.6633,0.018093
9,2.7034,5.4788,-4.7902,0.85999,-0.74705,-3.6395,0.29116,-0.85202,-0.16579
1,2.2176,6.3843,4.9451,-0.12645,0.23659,0.04443,-0.31307,-0.57836,-0.77646
8,-1.6969,-1.5929,2.5727,-0.14859,-0.2648,-0.097692,-0.35789,-0.61555,0.38235
7,3.3113,-1.1988,8.6606,0.17651,-0.7458,0.1752,0.24039,0.23365,-0.88929
1,1.4248,6.3417,5.6818,0.13914,-1.2494,0.97261,-0.21613,-0.6074,-0.81172
5,6.6496,5.2185,5.8981,-0.16806,-0.074405,0.20612,-0.88951,0.070147,-0.22082
